drug_name,adverse_event,case_count,quarter,total_drug_reports,total_event_reports,total_database_reports
SIMVASTATIN,IMMUNODEFICIENCY COMMON VARIABLE,1,2025q2,14924,127,12399810
SIMVASTATIN,IMPAIRED DRIVING ABILITY,1,2025q2,14924,674,12399810
SIMVASTATIN,IMPAIRED FASTING GLUCOSE,1,2025q2,14924,80,12399810
SIMVASTATIN,IMPAIRED GASTRIC EMPTYING,17,2025q2,14924,4686,12399810
SIMVASTATIN,IMPAIRED HEALING,7,2025q2,14924,39689,12399810
SIMVASTATIN,IMPAIRED QUALITY OF LIFE,6,2025q2,14924,8159,12399810
SIMVASTATIN,IMPAIRED REASONING,1,2025q2,14924,26,12399810
SIMVASTATIN,IMPATIENCE,1,2025q2,14924,101,12399810
SIMVASTATIN,IMPLANT SITE EXTRAVASATION,1,2025q2,14924,31,12399810
SIMVASTATIN,IMPLANT SITE PAIN,1,2025q2,14924,200,12399810
SIMVASTATIN,IMPLANTABLE DEFIBRILLATOR INSERTION,1,2025q2,14924,143,12399810
SIMVASTATIN,INABILITY TO AFFORD MEDICATION,1,2025q2,14924,1259,12399810
SIMVASTATIN,INADEQUATE ASEPTIC TECHNIQUE IN USE OF PRODUCT,1,2025q2,14924,78,12399810
SIMVASTATIN,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,56,2025q2,14924,42652,12399810
SIMVASTATIN,INAPPROPRIATE SCHEDULE OF PRODUCT DISCONTINUATION,1,2025q2,14924,142,12399810
SIMVASTATIN,INCONTINENCE,1,2025q2,14924,1100,12399810
SIMVASTATIN,INCORRECT DOSAGE ADMINISTERED,3,2025q2,14924,305,12399810
SIMVASTATIN,INCORRECT DOSE ADMINISTERED,13,2025q2,14924,16372,12399810
SIMVASTATIN,INCORRECT DOSE ADMINISTERED BY DEVICE,1,2025q2,14924,1631,12399810
SIMVASTATIN,INCORRECT DRUG ADMINISTRATION RATE,2,2025q2,14924,2444,12399810
SIMVASTATIN,INCORRECT PRODUCT ADMINISTRATION DURATION,9,2025q2,14924,4483,12399810
SIMVASTATIN,INCORRECT ROUTE OF PRODUCT ADMINISTRATION,32,2025q2,14924,9485,12399810
SIMVASTATIN,INCREASED APPETITE,1,2025q2,14924,2016,12399810
SIMVASTATIN,INCREASED TENDENCY TO BRUISE,4,2025q2,14924,856,12399810
SIMVASTATIN,INFARCTION,1,2025q2,14924,319,12399810
SIMVASTATIN,INFECTED BITE,2,2025q2,14924,350,12399810
SIMVASTATIN,INFECTION,22,2025q2,14924,54731,12399810
SIMVASTATIN,INFLAMMATION,19,2025q2,14924,35743,12399810
SIMVASTATIN,INFLAMMATORY MARKER INCREASED,5,2025q2,14924,845,12399810
SIMVASTATIN,INFLUENZA,15,2025q2,14924,19568,12399810
SIMVASTATIN,INFLUENZA LIKE ILLNESS,9,2025q2,14924,8211,12399810
SIMVASTATIN,INFUSION RELATED REACTION,46,2025q2,14924,63288,12399810
SIMVASTATIN,INFUSION SITE BRUISING,9,2025q2,14924,3041,12399810
SIMVASTATIN,INFUSION SITE DISCHARGE,9,2025q2,14924,5016,12399810
SIMVASTATIN,INFUSION SITE DISCOLOURATION,1,2025q2,14924,551,12399810
SIMVASTATIN,INFUSION SITE DISCOMFORT,2,2025q2,14924,916,12399810
SIMVASTATIN,INFUSION SITE ERYTHEMA,13,2025q2,14924,6589,12399810
SIMVASTATIN,INFUSION SITE EXTRAVASATION,1,2025q2,14924,2441,12399810
SIMVASTATIN,INFUSION SITE HAEMORRHAGE,11,2025q2,14924,4177,12399810
SIMVASTATIN,INFUSION SITE HYPERSENSITIVITY,2,2025q2,14924,129,12399810
SIMVASTATIN,INFUSION SITE INFECTION,1,2025q2,14924,1105,12399810
SIMVASTATIN,INFUSION SITE INFLAMMATION,1,2025q2,14924,669,12399810
SIMVASTATIN,INFUSION SITE IRRITATION,1,2025q2,14924,908,12399810
SIMVASTATIN,INFUSION SITE LACERATION,1,2025q2,14924,115,12399810
SIMVASTATIN,INFUSION SITE MASS,1,2025q2,14924,1766,12399810
SIMVASTATIN,INFUSION SITE NODULE,1,2025q2,14924,715,12399810
SIMVASTATIN,INFUSION SITE OEDEMA,1,2025q2,14924,485,12399810
SIMVASTATIN,INFUSION SITE PAIN,17,2025q2,14924,9423,12399810
SIMVASTATIN,INFUSION SITE PRURITUS,8,2025q2,14924,4103,12399810
SIMVASTATIN,INFUSION SITE RASH,4,2025q2,14924,1319,12399810
SIMVASTATIN,INFUSION SITE REACTION,5,2025q2,14924,6305,12399810
SIMVASTATIN,INFUSION SITE SCAR,1,2025q2,14924,462,12399810
SIMVASTATIN,INFUSION SITE SWELLING,8,2025q2,14924,5362,12399810
SIMVASTATIN,INFUSION SITE THROMBOSIS,1,2025q2,14924,168,12399810
SIMVASTATIN,INFUSION SITE URTICARIA,1,2025q2,14924,776,12399810
SIMVASTATIN,INFUSION SITE WARMTH,3,2025q2,14924,1090,12399810
SIMVASTATIN,INGROWING NAIL,2,2025q2,14924,265,12399810
SIMVASTATIN,INGUINAL HERNIA,1,2025q2,14924,1044,12399810
SIMVASTATIN,INITIAL INSOMNIA,5,2025q2,14924,2605,12399810
SIMVASTATIN,INJECTION RELATED REACTION,1,2025q2,14924,191,12399810
SIMVASTATIN,INJECTION SITE BRUISING,4,2025q2,14924,4964,12399810
SIMVASTATIN,INJECTION SITE DISCHARGE,1,2025q2,14924,769,12399810
SIMVASTATIN,INJECTION SITE DISCOLOURATION,2,2025q2,14924,633,12399810
SIMVASTATIN,INJECTION SITE DISCOMFORT,1,2025q2,14924,804,12399810
SIMVASTATIN,INJECTION SITE ERYTHEMA,9,2025q2,14924,6069,12399810
SIMVASTATIN,INJECTION SITE HAEMORRHAGE,4,2025q2,14924,3416,12399810
SIMVASTATIN,INJECTION SITE INDENTATION,1,2025q2,14924,91,12399810
SIMVASTATIN,INJECTION SITE INDURATION,1,2025q2,14924,583,12399810
SIMVASTATIN,INJECTION SITE INFECTION,1,2025q2,14924,376,12399810
SIMVASTATIN,INJECTION SITE MASS,1,2025q2,14924,2630,12399810
SIMVASTATIN,INJECTION SITE NODULE,1,2025q2,14924,401,12399810
SIMVASTATIN,INJECTION SITE PAIN,25,2025q2,14924,19956,12399810
SIMVASTATIN,INJECTION SITE PRURITUS,7,2025q2,14924,3746,12399810
SIMVASTATIN,INJECTION SITE RASH,3,2025q2,14924,1763,12399810
SIMVASTATIN,INJECTION SITE REACTION,3,2025q2,14924,11908,12399810
SIMVASTATIN,INJECTION SITE SWELLING,3,2025q2,14924,4542,12399810
SIMVASTATIN,INJECTION SITE URTICARIA,1,2025q2,14924,1443,12399810
SIMVASTATIN,INJURY,5,2025q2,14924,42264,12399810
SIMVASTATIN,INNER EAR DISORDER,1,2025q2,14924,194,12399810
SIMVASTATIN,INSOMNIA,88,2025q2,14924,57273,12399810
SIMVASTATIN,INSULIN RESISTANCE,2,2025q2,14924,273,12399810
SIMVASTATIN,INSURANCE ISSUE,11,2025q2,14924,6875,12399810
SIMVASTATIN,INTENSIVE CARE UNIT DELIRIUM,1,2025q2,14924,13,12399810
SIMVASTATIN,INTENTIONAL DOSE OMISSION,8,2025q2,14924,7506,12399810
SIMVASTATIN,INTENTIONAL OVERDOSE,4,2025q2,14924,3632,12399810
SIMVASTATIN,INTENTIONAL PRODUCT MISUSE,53,2025q2,14924,14174,12399810
SIMVASTATIN,INTENTIONAL PRODUCT USE ISSUE,29,2025q2,14924,40894,12399810
SIMVASTATIN,INTENTIONAL SELF-INJURY,1,2025q2,14924,983,12399810
SIMVASTATIN,INTENTIONAL UNDERDOSE,1,2025q2,14924,407,12399810
SIMVASTATIN,INTERCEPTED PRODUCT ADMINISTRATION ERROR,1,2025q2,14924,348,12399810
SIMVASTATIN,INTERCEPTED PRODUCT PREPARATION ERROR,1,2025q2,14924,732,12399810
SIMVASTATIN,INTERCEPTED PRODUCT STORAGE ERROR,2,2025q2,14924,320,12399810
SIMVASTATIN,INTERNAL HAEMORRHAGE,2,2025q2,14924,655,12399810
SIMVASTATIN,INTERNATIONAL NORMALISED RATIO INCREASED,1,2025q2,14924,861,12399810
SIMVASTATIN,INTERSTITIAL LUNG DISEASE,12,2025q2,14924,5139,12399810
SIMVASTATIN,INTERVERTEBRAL DISC COMPRESSION,1,2025q2,14924,307,12399810
SIMVASTATIN,INTERVERTEBRAL DISC DEGENERATION,1,2025q2,14924,1298,12399810
SIMVASTATIN,INTERVERTEBRAL DISC DISORDER,9,2025q2,14924,552,12399810
SIMVASTATIN,INTERVERTEBRAL DISC PROTRUSION,10,2025q2,14924,3366,12399810
SIMVASTATIN,INTESTINAL HAEMORRHAGE,2,2025q2,14924,515,12399810
SIMVASTATIN,INTESTINAL INTRAEPITHELIAL LYMPHOCYTES INCREASED,1,2025q2,14924,7,12399810
SIMVASTATIN,INTESTINAL METAPLASIA,1,2025q2,14924,26,12399810
SIMVASTATIN,INTESTINAL OBSTRUCTION,11,2025q2,14924,5655,12399810
SIMVASTATIN,INTESTINAL PERFORATION,2,2025q2,14924,890,12399810
SIMVASTATIN,INTESTINAL POLYP,5,2025q2,14924,188,12399810
SIMVASTATIN,INTESTINAL ULCER,1,2025q2,14924,152,12399810
SIMVASTATIN,INTESTINAL VILLI ATROPHY,1,2025q2,14924,41,12399810
SIMVASTATIN,INTRACRANIAL ANEURYSM,1,2025q2,14924,502,12399810
SIMVASTATIN,INTRADUCTAL PROLIFERATIVE BREAST LESION,1,2025q2,14924,56,12399810
SIMVASTATIN,INTRAOCULAR PRESSURE INCREASED,1,2025q2,14924,602,12399810
SIMVASTATIN,INTRAVENTRICULAR HAEMORRHAGE,1,2025q2,14924,49,12399810
SIMVASTATIN,IRIDOCYCLITIS,2,2025q2,14924,232,12399810
SIMVASTATIN,IRITIS,1,2025q2,14924,168,12399810
SIMVASTATIN,IRON DEFICIENCY,27,2025q2,14924,3880,12399810
SIMVASTATIN,IRON METABOLISM DISORDER,1,2025q2,14924,15,12399810
SIMVASTATIN,IRREGULAR BREATHING,1,2025q2,14924,47,12399810
SIMVASTATIN,IRRITABILITY,4,2025q2,14924,3540,12399810
SIMVASTATIN,IRRITABLE BOWEL SYNDROME,5,2025q2,14924,40358,12399810
SIMVASTATIN,ISCHAEMIC STROKE,19,2025q2,14924,1601,12399810
SIMVASTATIN,JAUNDICE,1,2025q2,14924,1569,12399810
SIMVASTATIN,JAW DISORDER,1,2025q2,14924,206,12399810
SIMVASTATIN,JAW FRACTURE,1,2025q2,14924,165,12399810
SIMVASTATIN,JOINT ANKYLOSIS,6,2025q2,14924,102,12399810
SIMVASTATIN,JOINT DISLOCATION,2,2025q2,14924,9049,12399810
SIMVASTATIN,JOINT EFFUSION,1,2025q2,14924,1698,12399810
SIMVASTATIN,JOINT INJURY,7,2025q2,14924,5098,12399810
SIMVASTATIN,JOINT LOCK,1,2025q2,14924,139,12399810
SIMVASTATIN,JOINT PANNUS,1,2025q2,14924,24,12399810
SIMVASTATIN,JOINT PROSTHESIS USER,1,2025q2,14924,49,12399810
SIMVASTATIN,JOINT RANGE OF MOTION DECREASED,1,2025q2,14924,34096,12399810
SIMVASTATIN,JOINT STIFFNESS,1,2025q2,14924,12301,12399810
SIMVASTATIN,JOINT SWELLING,28,2025q2,14924,61883,12399810
SIMVASTATIN,KELOID SCAR,1,2025q2,14924,83,12399810
SIMVASTATIN,KERATIC PRECIPITATES,1,2025q2,14924,63,12399810
SIMVASTATIN,KETOACIDOSIS,2,2025q2,14924,526,12399810
SIMVASTATIN,KETOSIS,1,2025q2,14924,283,12399810
SIMVASTATIN,KIDNEY FIBROSIS,1,2025q2,14924,229,12399810
SIMVASTATIN,KIDNEY INFECTION,5,2025q2,14924,3962,12399810
SIMVASTATIN,KLEBSIELLA INFECTION,1,2025q2,14924,949,12399810
SIMVASTATIN,KLEBSIELLA URINARY TRACT INFECTION,1,2025q2,14924,211,12399810
SIMVASTATIN,KNEE ARTHROPLASTY,5,2025q2,14924,12083,12399810
SIMVASTATIN,KNEE OPERATION,2,2025q2,14924,1039,12399810
SIMVASTATIN,KOUNIS SYNDROME,1,2025q2,14924,81,12399810
SIMVASTATIN,LABORATORY TEST ABNORMAL,4,2025q2,14924,6407,12399810
SIMVASTATIN,LABYRINTHITIS,1,2025q2,14924,335,12399810
SIMVASTATIN,LACRIMATION INCREASED,5,2025q2,14924,3379,12399810
SIMVASTATIN,LACTIC ACIDOSIS,20,2025q2,14924,3663,12399810
SIMVASTATIN,LACUNAR STROKE,2,2025q2,14924,35,12399810
SIMVASTATIN,LARGE INTESTINE INFECTION,7,2025q2,14924,461,12399810
SIMVASTATIN,LARGE INTESTINE PERFORATION,1,2025q2,14924,472,12399810
SIMVASTATIN,LARGE INTESTINE POLYP,4,2025q2,14924,1181,12399810
SIMVASTATIN,LARYNGITIS,4,2025q2,14924,11346,12399810
SIMVASTATIN,LARYNGITIS VIRAL,1,2025q2,14924,84,12399810
SIMVASTATIN,LATERAL MEDULLARY SYNDROME,1,2025q2,14924,9,12399810
SIMVASTATIN,LEFT VENTRICULAR DYSFUNCTION,2,2025q2,14924,984,12399810
SIMVASTATIN,LEFT VENTRICULAR FAILURE,1,2025q2,14924,410,12399810
SIMVASTATIN,LEFT VENTRICULAR HYPERTROPHY,2,2025q2,14924,420,12399810
SIMVASTATIN,LEIOMYOMA,1,2025q2,14924,38,12399810
SIMVASTATIN,LENTIGO MALIGNA,1,2025q2,14924,26,12399810
SIMVASTATIN,LETHARGY,2,2025q2,14924,4707,12399810
SIMVASTATIN,LEUKOCYTOSIS,7,2025q2,14924,2676,12399810
SIMVASTATIN,LEUKOPENIA,6,2025q2,14924,8803,12399810
SIMVASTATIN,LIBIDO DECREASED,1,2025q2,14924,526,12399810
SIMVASTATIN,LIBIDO INCREASED,1,2025q2,14924,466,12399810
SIMVASTATIN,LICHEN SCLEROSUS,5,2025q2,14924,166,12399810
SIMVASTATIN,LIGAMENT SPRAIN,2,2025q2,14924,2819,12399810
SIMVASTATIN,LIMB DISCOMFORT,7,2025q2,14924,4220,12399810
SIMVASTATIN,LIMB INJURY,10,2025q2,14924,7085,12399810
SIMVASTATIN,LIMB MASS,1,2025q2,14924,397,12399810
SIMVASTATIN,LIMB OPERATION,5,2025q2,14924,725,12399810
SIMVASTATIN,LIP BLISTER,1,2025q2,14924,200,12399810
SIMVASTATIN,LIP SWELLING,5,2025q2,14924,2279,12399810
SIMVASTATIN,LIPASE INCREASED,3,2025q2,14924,602,12399810
SIMVASTATIN,LISTLESS,1,2025q2,14924,367,12399810
SIMVASTATIN,LIVER ABSCESS,1,2025q2,14924,372,12399810
SIMVASTATIN,LIVER DISORDER,4,2025q2,14924,25257,12399810
SIMVASTATIN,LIVER FUNCTION TEST ABNORMAL,18,2025q2,14924,1362,12399810
SIMVASTATIN,LIVER FUNCTION TEST INCREASED,11,2025q2,14924,19624,12399810
SIMVASTATIN,LIVER INJURY,1,2025q2,14924,32531,12399810
SIMVASTATIN,LIVING IN RESIDENTIAL INSTITUTION,1,2025q2,14924,191,12399810
SIMVASTATIN,LOCALISED INFECTION,7,2025q2,14924,4270,12399810
SIMVASTATIN,LOCALISED OEDEMA,1,2025q2,14924,517,12399810
SIMVASTATIN,LOOSE TOOTH,1,2025q2,14924,104,12399810
SIMVASTATIN,LOSS OF CONSCIOUSNESS,36,2025q2,14924,11913,12399810
SIMVASTATIN,LOSS OF PERSONAL INDEPENDENCE IN DAILY ACTIVITIES,23,2025q2,14924,25211,12399810
SIMVASTATIN,LOSS OF PROPRIOCEPTION,1,2025q2,14924,92,12399810
SIMVASTATIN,LOW BIRTH WEIGHT BABY,4,2025q2,14924,1088,12399810
SIMVASTATIN,LOW DENSITY LIPOPROTEIN INCREASED,2,2025q2,14924,1197,12399810
SIMVASTATIN,LOWER GASTROINTESTINAL HAEMORRHAGE,1,2025q2,14924,373,12399810
SIMVASTATIN,LOWER LIMB FRACTURE,2,2025q2,14924,19620,12399810
SIMVASTATIN,LOWER RESPIRATORY TRACT CONGESTION,1,2025q2,14924,433,12399810
SIMVASTATIN,LOWER RESPIRATORY TRACT INFECTION,20,2025q2,14924,40336,12399810
SIMVASTATIN,LOWER URINARY TRACT SYMPTOMS,2,2025q2,14924,119,12399810
SIMVASTATIN,LUMBAR RADICULOPATHY,6,2025q2,14924,330,12399810
SIMVASTATIN,LUNG CONSOLIDATION,1,2025q2,14924,232,12399810
SIMVASTATIN,LUNG DISORDER,7,2025q2,14924,35143,12399810
SIMVASTATIN,LUNG NEOPLASM MALIGNANT,5,2025q2,14924,2089,12399810
SIMVASTATIN,LUNG OPACITY,12,2025q2,14924,2464,12399810
SIMVASTATIN,LYMPHADENECTOMY,1,2025q2,14924,69,12399810
SIMVASTATIN,LYMPHADENOPATHY,2,2025q2,14924,3953,12399810
SIMVASTATIN,LYMPHANGITIS,2,2025q2,14924,74,12399810
SIMVASTATIN,LYMPHATIC FISTULA,2,2025q2,14924,77,12399810
SIMVASTATIN,LYMPHOCYTE COUNT DECREASED,1,2025q2,14924,3070,12399810
SIMVASTATIN,LYMPHOCYTE COUNT INCREASED,1,2025q2,14924,527,12399810
SIMVASTATIN,LYMPHOEDEMA,3,2025q2,14924,1400,12399810
SIMVASTATIN,LYMPHOMA,2,2025q2,14924,1040,12399810
SIMVASTATIN,MACROCYTOSIS,1,2025q2,14924,231,12399810
SIMVASTATIN,MACULAR DEGENERATION,25,2025q2,14924,5337,12399810
SIMVASTATIN,MACULE,1,2025q2,14924,189,12399810
SIMVASTATIN,MADAROSIS,1,2025q2,14924,337,12399810
SIMVASTATIN,MAGNETIC RESONANCE IMAGING ABNORMAL,1,2025q2,14924,157,12399810
SIMVASTATIN,MAJOR DEPRESSION,3,2025q2,14924,1297,12399810
SIMVASTATIN,MALABSORPTION,2,2025q2,14924,611,12399810
SIMVASTATIN,MALAISE,100,2025q2,14924,80455,12399810
SIMVASTATIN,MALIGNANT MELANOMA,1,2025q2,14924,998,12399810
SIMVASTATIN,MALIGNANT MELANOMA IN SITU,2,2025q2,14924,993,12399810
SIMVASTATIN,MALIGNANT MELANOMA STAGE II,1,2025q2,14924,26,12399810
SIMVASTATIN,MALIGNANT NEOPLASM OLIGOPROGRESSION,1,2025q2,14924,34,12399810
SIMVASTATIN,MALIGNANT NEOPLASM PROGRESSION,6,2025q2,14924,7370,12399810
SIMVASTATIN,MALIGNANT PERITONEAL NEOPLASM,1,2025q2,14924,32,12399810
SIMVASTATIN,MALNUTRITION,2,2025q2,14924,1854,12399810
SIMVASTATIN,MANIA,6,2025q2,14924,1249,12399810
SIMVASTATIN,MASS,1,2025q2,14924,1335,12399810
SIMVASTATIN,MASTECTOMY,1,2025q2,14924,126,12399810
SIMVASTATIN,MATERNAL EXPOSURE DURING PREGNANCY,1,2025q2,14924,36690,12399810
SIMVASTATIN,MEAN CELL HAEMOGLOBIN DECREASED,4,2025q2,14924,360,12399810
SIMVASTATIN,MEAN CELL HAEMOGLOBIN INCREASED,3,2025q2,14924,747,12399810
SIMVASTATIN,MEAN CELL VOLUME DECREASED,1,2025q2,14924,299,12399810
SIMVASTATIN,MEAN PLATELET VOLUME DECREASED,2,2025q2,14924,438,12399810
SIMVASTATIN,MECHANICAL ILEUS,1,2025q2,14924,95,12399810
SIMVASTATIN,MECHANICAL VENTILATION,1,2025q2,14924,136,12399810
SIMVASTATIN,MEDICAL DEVICE SITE ABSCESS,1,2025q2,14924,98,12399810
SIMVASTATIN,MEDICAL DEVICE SITE INFLAMMATION,1,2025q2,14924,36,12399810
SIMVASTATIN,MEDICAL DEVICE SITE JOINT PAIN,1,2025q2,14924,46,12399810
SIMVASTATIN,MEDICAL DEVICE SITE THROMBOSIS,1,2025q2,14924,23,12399810
SIMVASTATIN,MEDICAL PROCEDURE,1,2025q2,14924,257,12399810
SIMVASTATIN,MEDICATION ERROR,13,2025q2,14924,13646,12399810
SIMVASTATIN,MELAENA,6,2025q2,14924,1928,12399810
SIMVASTATIN,MELANOCYTIC NAEVUS,1,2025q2,14924,489,12399810
SIMVASTATIN,MEMORY IMPAIRMENT,31,2025q2,14924,38908,12399810
SIMVASTATIN,MENINGIOMA,1,2025q2,14924,658,12399810
SIMVASTATIN,MENSTRUATION IRREGULAR,1,2025q2,14924,517,12399810
SIMVASTATIN,MENTAL DISORDER,3,2025q2,14924,4005,12399810
SIMVASTATIN,MENTAL IMPAIRMENT,3,2025q2,14924,1588,12399810
SIMVASTATIN,MENTAL STATUS CHANGES,1,2025q2,14924,1598,12399810
SIMVASTATIN,METABOLIC ACIDOSIS,4,2025q2,14924,3002,12399810
SIMVASTATIN,METABOLIC DISORDER,1,2025q2,14924,279,12399810
SIMVASTATIN,METABOLIC ENCEPHALOPATHY,1,2025q2,14924,313,12399810
SIMVASTATIN,METASTASES TO BONE,6,2025q2,14924,1853,12399810
SIMVASTATIN,METASTASES TO CENTRAL NERVOUS SYSTEM,1,2025q2,14924,1981,12399810
SIMVASTATIN,METASTASES TO KIDNEY,1,2025q2,14924,19,12399810
SIMVASTATIN,METASTASES TO LIVER,3,2025q2,14924,1380,12399810
SIMVASTATIN,METASTASES TO LUNG,2,2025q2,14924,1464,12399810
SIMVASTATIN,METASTASES TO MENINGES,1,2025q2,14924,248,12399810
SIMVASTATIN,METASTASES TO NECK,1,2025q2,14924,43,12399810
SIMVASTATIN,METASTASES TO PLEURA,1,2025q2,14924,81,12399810
SIMVASTATIN,METASTASES TO SPINE,1,2025q2,14924,358,12399810
SIMVASTATIN,METASTASES TO THYROID,1,2025q2,14924,32,12399810
SIMVASTATIN,METASTASIS,2,2025q2,14924,560,12399810
SIMVASTATIN,MICROALBUMINURIA,1,2025q2,14924,121,12399810
SIMVASTATIN,MICTURITION URGENCY,6,2025q2,14924,2234,12399810
SIMVASTATIN,MIDDLE EAR EFFUSION,2,2025q2,14924,610,12399810
SIMVASTATIN,MIDDLE INSOMNIA,7,2025q2,14924,4725,12399810
SIMVASTATIN,MIGRAINE,15,2025q2,14924,39615,12399810
SIMVASTATIN,MILIARIA,1,2025q2,14924,256,12399810
SIMVASTATIN,MILK-ALKALI SYNDROME,1,2025q2,14924,35,12399810
SIMVASTATIN,MITRAL VALVE INCOMPETENCE,2,2025q2,14924,1443,12399810
SIMVASTATIN,MITRAL VALVE PROLAPSE,1,2025q2,14924,82,12399810
SIMVASTATIN,MITRAL VALVE SCLEROSIS,1,2025q2,14924,83,12399810
SIMVASTATIN,MIXED LIVER INJURY,2,2025q2,14924,415,12399810
SIMVASTATIN,MOBILITY DECREASED,16,2025q2,14924,47535,12399810
SIMVASTATIN,MONOCYTE COUNT INCREASED,3,2025q2,14924,859,12399810
SIMVASTATIN,MONOPLEGIA,1,2025q2,14924,206,12399810
SIMVASTATIN,MOOD ALTERED,1,2025q2,14924,1787,12399810
SIMVASTATIN,MOOD SWINGS,2,2025q2,14924,1584,12399810
SIMVASTATIN,MORTON'S NEURALGIA,1,2025q2,14924,120,12399810
SIMVASTATIN,MOTION SICKNESS,1,2025q2,14924,195,12399810
SIMVASTATIN,MOTOR DYSFUNCTION,2,2025q2,14924,2684,12399810
SIMVASTATIN,MOUTH HAEMORRHAGE,5,2025q2,14924,1129,12399810
SIMVASTATIN,MOUTH ULCERATION,2,2025q2,14924,2348,12399810
SIMVASTATIN,MOVEMENT DISORDER,9,2025q2,14924,3553,12399810
SIMVASTATIN,MUCOSAL INFLAMMATION,17,2025q2,14924,3616,12399810
SIMVASTATIN,MUCOUS STOOLS,1,2025q2,14924,1189,12399810
SIMVASTATIN,MULTIPLE ALLERGIES,8,2025q2,14924,6070,12399810
SIMVASTATIN,MULTIPLE DRUG THERAPY,2,2025q2,14924,908,12399810
SIMVASTATIN,MULTIPLE ORGAN DYSFUNCTION SYNDROME,36,2025q2,14924,7281,12399810
SIMVASTATIN,MULTIPLE SCLEROSIS,4,2025q2,14924,3982,12399810
SIMVASTATIN,MULTIPLE SCLEROSIS RELAPSE,4,2025q2,14924,2385,12399810
SIMVASTATIN,MUSCLE ATROPHY,15,2025q2,14924,1359,12399810
SIMVASTATIN,MUSCLE ENZYME INCREASED,3,2025q2,14924,57,12399810
SIMVASTATIN,MUSCLE FATIGUE,2,2025q2,14924,296,12399810
SIMVASTATIN,MUSCLE INJURY,3,2025q2,14924,34019,12399810
SIMVASTATIN,MUSCLE RIGIDITY,7,2025q2,14924,1414,12399810
SIMVASTATIN,MUSCLE RUPTURE,1,2025q2,14924,550,12399810
SIMVASTATIN,MUSCLE SPASMS,33,2025q2,14924,41383,12399810
SIMVASTATIN,MUSCLE SPASTICITY,2,2025q2,14924,5039,12399810
SIMVASTATIN,MUSCLE STRAIN,2,2025q2,14924,1555,12399810
SIMVASTATIN,MUSCLE STRENGTH ABNORMAL,1,2025q2,14924,52,12399810
SIMVASTATIN,MUSCLE TIGHTNESS,1,2025q2,14924,1417,12399810
SIMVASTATIN,MUSCLE TWITCHING,6,2025q2,14924,2071,12399810
SIMVASTATIN,MUSCULAR WEAKNESS,25,2025q2,14924,31145,12399810
SIMVASTATIN,MUSCULOSKELETAL CHEST PAIN,2,2025q2,14924,1890,12399810
SIMVASTATIN,MUSCULOSKELETAL DISCOMFORT,7,2025q2,14924,3268,12399810
SIMVASTATIN,MUSCULOSKELETAL DISORDER,3,2025q2,14924,1462,12399810
SIMVASTATIN,MUSCULOSKELETAL STIFFNESS,33,2025q2,14924,44519,12399810
SIMVASTATIN,MYALGIA,70,2025q2,14924,16653,12399810
SIMVASTATIN,MYASTHENIA GRAVIS,34,2025q2,14924,4437,12399810
SIMVASTATIN,MYCETOMA MYCOTIC,1,2025q2,14924,81,12399810
SIMVASTATIN,MYCOBACTERIUM AVIUM COMPLEX INFECTION,3,2025q2,14924,676,12399810
SIMVASTATIN,MYELODYSPLASTIC SYNDROME,1,2025q2,14924,1127,12399810
SIMVASTATIN,MYELOPATHY,1,2025q2,14924,385,12399810
SIMVASTATIN,MYELOPROLIFERATIVE NEOPLASM,1,2025q2,14924,74,12399810
SIMVASTATIN,MYOCARDIAL INFARCTION,24,2025q2,14924,6826,12399810
SIMVASTATIN,MYOCLONUS,1,2025q2,14924,893,12399810
SIMVASTATIN,MYOFASCITIS,1,2025q2,14924,18,12399810
SIMVASTATIN,MYOPATHY,1,2025q2,14924,820,12399810
SIMVASTATIN,MYOPATHY TOXIC,1,2025q2,14924,12,12399810
SIMVASTATIN,MYOSITIS,1,2025q2,14924,5562,12399810
SIMVASTATIN,N-TERMINAL PROHORMONE BRAIN NATRIURETIC PEPTIDE INCREASED,1,2025q2,14924,296,12399810
SIMVASTATIN,NAIL BED BLEEDING,1,2025q2,14924,88,12399810
SIMVASTATIN,NAIL DISCOLOURATION,3,2025q2,14924,348,12399810
SIMVASTATIN,NAIL DISORDER,3,2025q2,14924,14079,12399810
SIMVASTATIN,NAIL HYPERTROPHY,1,2025q2,14924,72,12399810
SIMVASTATIN,NAIL RIDGING,1,2025q2,14924,47,12399810
SIMVASTATIN,NARCOLEPSY,1,2025q2,14924,406,12399810
SIMVASTATIN,NASAL CONGESTION,14,2025q2,14924,11992,12399810
SIMVASTATIN,NASAL DISORDER,1,2025q2,14924,236,12399810
SIMVASTATIN,NASAL DRYNESS,2,2025q2,14924,665,12399810
SIMVASTATIN,NASAL POLYPS,2,2025q2,14924,2101,12399810
SIMVASTATIN,NASOPHARYNGITIS,53,2025q2,14924,69651,12399810
SIMVASTATIN,NAUSEA,218,2025q2,14924,124067,12399810
SIMVASTATIN,NEAR DEATH EXPERIENCE,2,2025q2,14924,468,12399810
SIMVASTATIN,NECK MASS,1,2025q2,14924,294,12399810
SIMVASTATIN,NECK PAIN,15,2025q2,14924,19240,12399810
SIMVASTATIN,NECROSIS,1,2025q2,14924,519,12399810
